timestamp,actual_temperature_24h,xgb_prediction,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2023-01-05 19:00:00,25.4,25.387245,24.2288238,26.5456662,23.775906,26.998584,23.30483075,27.46965925
2023-01-05 20:00:00,25.4,25.026955,23.8685338,26.1853762,23.415616,26.638294000000002,22.94454075,27.10936925
2023-01-05 21:00:00,25.2,24.694088,23.5356668,25.8525092,23.082749,26.305427,22.61167375,26.77650225
2023-01-05 22:00:00,25.0,24.576912,23.4184908,25.7353332,22.965573,26.188251,22.49449775,26.65932625
2023-01-05 23:00:00,24.9,24.409374,23.2509528,25.5677952,22.798035,26.020713,22.32695975,26.49178825
2023-01-06 00:00:00,24.7,24.056713,22.8982918,25.215134199999998,22.445373999999997,25.668052,21.97429875,26.139127249999998
2023-01-06 01:00:00,24.7,23.904636,22.7462148,25.0630572,22.293297,25.515975,21.82222175,25.98705025
2023-01-06 02:00:00,24.8,23.317997,22.1595758,24.476418199999998,21.706657999999997,24.929336,21.23558275,25.400411249999998
2023-01-06 03:00:00,24.8,23.019897,21.8614758,24.1783182,21.408558,24.631236,20.93748275,25.10231125
2023-01-06 04:00:00,24.6,23.068481,21.9100598,24.226902199999998,21.457141999999997,24.67982,20.98606675,25.150895249999998
2023-01-06 05:00:00,24.2,22.9769,21.8184788,24.1353212,21.365561,24.588239,20.89448575,25.05931425
2023-01-06 06:00:00,24.6,23.480053,22.321631800000002,24.6384742,21.868714,25.091392000000003,21.397638750000002,25.56246725
2023-01-06 07:00:00,25.2,24.661465,23.5030438,25.8198862,23.050126,26.272804,22.57905075,26.74387925
2023-01-06 08:00:00,26.6,25.960041,24.8016198,27.1184622,24.348702,27.57138,23.87762675,28.04245525
2023-01-06 09:00:00,27.4,26.849127,25.6907058,28.0075482,25.237788,28.460466,24.76671275,28.93154125
2023-01-06 10:00:00,27.8,27.434238,26.2758168,28.5926592,25.822899,29.045577,25.35182375,29.51665225
2023-01-06 11:00:00,28.0,27.725914,26.5674928,28.8843352,26.114575,29.337253,25.64349975,29.80832825
2023-01-06 12:00:00,28.0,27.68281,26.5243888,28.8412312,26.071471,29.294149,25.60039575,29.76522425
2023-01-06 13:00:00,27.9,27.683475,26.525053800000002,28.8418962,26.072136,29.294814000000002,25.601060750000002,29.76588925
2023-01-06 14:00:00,27.4,27.38915,26.2307288,28.5475712,25.777811,29.000489,25.30673575,29.47156425
2023-01-06 15:00:00,26.4,27.024963,25.8665418,28.1833842,25.413624,28.636302,24.94254875,29.10737725
2023-01-06 16:00:00,25.8,26.559649,25.4012278,27.7180702,24.94831,28.170988,24.47723475,28.64206325
2023-01-06 17:00:00,25.2,25.88595,24.7275288,27.0443712,24.274611,27.497289000000002,23.80353575,27.96836425
2023-01-06 18:00:00,24.8,25.284298,24.1258768,26.4427192,23.672959,26.895637,23.20188375,27.36671225
2023-01-06 19:00:00,24.7,25.02911,23.8706888,26.1875312,23.417771,26.640449,22.94669575,27.11152425
2023-01-06 20:00:00,24.5,24.85154,23.6931188,26.0099612,23.240201,26.462879,22.76912575,26.93395425
2023-01-06 21:00:00,24.4,24.765163,23.6067418,25.9235842,23.153824,26.376502000000002,22.682748750000002,26.84757725
2023-01-06 22:00:00,24.0,24.697468,23.5390468,25.8558892,23.086129,26.308807,22.61505375,26.77988225
2023-01-06 23:00:00,23.7,24.57272,23.4142988,25.7311412,22.961381,26.184059,22.49030575,26.65513425
2023-01-07 00:00:00,23.3,24.125158,22.9667368,25.2835792,22.513818999999998,25.736497,22.04274375,26.20757225
2023-01-07 01:00:00,22.5,23.872025,22.7136038,25.0304462,22.260686,25.483364,21.78961075,25.95443925
2023-01-07 02:00:00,22.3,23.75811,22.5996888,24.916531199999998,22.146770999999998,25.369449,21.67569575,25.840524249999998
